id,url,bookTitle,bookImage,bookAuthors
8641,https://www.goodreads.com/book/show/78989.Shall_We_Tell_the_President_,Shall We Tell the President?,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1520655298l/78989._SX318_.jpg,Jeffrey Archer
8642,https://www.goodreads.com/book/show/10790276-courageous,Courageous,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406505682l/10790276.jpg,"Randy Alcorn,Alex Kendrick,Stephen Kendrick"
8643,https://www.goodreads.com/book/show/113773.Last_Days_of_Summer,Last Days of Summer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298443838l/113773.jpg,Steve Kluger
8644,https://www.goodreads.com/book/show/6255949-all-you-need-is-kill,All You Need Is Kill,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1568911292l/6255949._SY475_.jpg,"Hiroshi Sakurazaka,Alexander O. Smith"
8645,https://www.goodreads.com/book/show/21523892-lone-wolf-rising,Lone Wolf Rising,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1395353027l/21523892.jpg,Jami Brumfield
8646,https://www.goodreads.com/book/show/17801656-leo-s-chance,Leo's Chance,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366055077l/17801656.jpg,Mia Sheridan
8647,https://www.goodreads.com/book/show/540489.Wise_Child,Wise Child,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433377732l/540489.jpg,Monica Furlong
8648,https://www.goodreads.com/book/show/15801763-untold,Untold,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366665607l/15801763.jpg,Sarah Rees Brennan
8649,https://www.goodreads.com/book/show/20312462-jackaby,Jackaby,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410170969l/20312462.jpg,William Ritter
8650,https://www.goodreads.com/book/show/24931971-darken-the-stars,Darken the Stars,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434439535l/24931971._SY475_.jpg,Amy A. Bartol
8651,https://www.goodreads.com/book/show/23848002-born-of-betrayal,Born of Betrayal,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1426664309l/23848002.jpg,Sherrilyn Kenyon
8652,https://www.goodreads.com/book/show/25614898-when-breath-becomes-air,When Breath Becomes Air,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463936399l/25614898._SY475_.jpg,"Paul Kalanithi,Abraham   Verghese"
8653,https://www.goodreads.com/book/show/24921954-the-thousandth-floor,The Thousandth Floor,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464892870l/24921954._SY475_.jpg,Katharine McGee
8654,https://www.goodreads.com/book/show/36896898-spinning-silver,Spinning Silver,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1513872748l/36896898._SY475_.jpg,Naomi Novik
8655,https://www.goodreads.com/book/show/41014903-warcross,Warcross,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533058119l/41014903._SY475_.jpg,Marie Lu
8656,https://www.goodreads.com/book/show/383022.The_Man_With_the_Golden_Arm,The Man With the Golden Arm,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416369108l/383022.jpg,"Nelson Algren,William J. Savage Jr.,Daniel Simon,Kurt Vonnegut Jr.,Studs Terkel"
8657,https://www.goodreads.com/book/show/239840.Dead_By_Sunset,"Dead By Sunset: Perfect Husband, Perfect Killer?",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390001857l/239840.jpg,Ann Rule
8658,https://www.goodreads.com/book/show/109335.Hullabaloo_in_the_Guava_Orchard,Hullabaloo in the Guava Orchard,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1171602483l/109335.jpg,Kiran Desai
8659,https://www.goodreads.com/book/show/294081.The_Mambo_Kings_Play_Songs_of_Love,The Mambo Kings Play Songs of Love,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330072994l/294081.jpg,Oscar Hijuelos
8660,https://www.goodreads.com/book/show/127567.The_Dolphins_of_Pern,The Dolphins of Pern,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1204646934l/127567.jpg,Anne McCaffrey
8661,https://www.goodreads.com/book/show/129783.The_Other_Side_of_the_Bridge,The Other Side of the Bridge,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1171989412l/129783.jpg,Mary Lawson
8662,https://www.goodreads.com/book/show/51089.Black_Spring,Black Spring,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386921505l/51089.jpg,Henry Miller
8663,https://www.goodreads.com/book/show/6657006-the-dwarves,The Dwarves,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327540979l/6657006.jpg,Markus Heitz
8664,https://www.goodreads.com/book/show/811192.The_Secret_Identity_of_Devon_Delaney,The Secret Identity of Devon Delaney,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390107801l/811192.jpg,Lauren Barnholdt
8665,https://www.goodreads.com/book/show/6329322-nice-girls-don-t-live-forever,Nice Girls Don't Live Forever,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388234638l/6329322.jpg,Molly Harper
8666,https://www.goodreads.com/book/show/1045757.Once,Once,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1180479296l/1045757._SY475_.jpg,Morris Gleitzman
8667,https://www.goodreads.com/book/show/6420319-las-legiones-malditas,Las legiones malditas,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1255197652l/6420319.jpg,Santiago Posteguillo
8668,https://www.goodreads.com/book/show/64955.Midnight,Midnight,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1308459731l/64955.jpg,Dean Koontz
8669,https://www.goodreads.com/book/show/223182.Cracker_,Cracker!: The Best Dog in Vietnam,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438455050l/223182._SX318_.jpg,Cynthia Kadohata
8670,https://www.goodreads.com/book/show/13566041-shadow,Shadow,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347034152l/13566041.jpg,Laurann Dohner
8671,https://www.goodreads.com/book/show/12246929-the-vicious-deep,The Vicious Deep,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348416130l/12246929.jpg,Zoraida Córdova
8672,https://www.goodreads.com/book/show/6878217-lost-dogs-and-lonely-hearts,Lost Dogs and Lonely Hearts,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327956903l/6878217.jpg,Lucy Dillon
8673,https://www.goodreads.com/book/show/2634829-sudden-death,Sudden Death,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266983937l/2634829.jpg,Michael Balkind
8674,https://www.goodreads.com/book/show/17296266-gold-medal-threat,Gold Medal Threat,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403534443l/17296266.jpg,Michael Balkind
8675,https://www.goodreads.com/book/show/17287926-cinderella,Cinderella,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1359253958l/17287926.jpg,Jenni James
8676,https://www.goodreads.com/book/show/15841901-take-your-last-breath,Take Your Last Breath,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351213347l/15841901.jpg,Lauren Child
8677,https://www.goodreads.com/book/show/13226217-the-infernal-devices,The Infernal Devices: Clockwork Prince,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370968747l/13226217.jpg,"Cassandra Clare,Hye-Kyung Baek"
8678,https://www.goodreads.com/book/show/513275.Jakob_von_Gunten,Jakob von Gunten,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1605661978l/513275._SY475_.jpg,"Robert Walser,Christopher Middleton"
8679,https://www.goodreads.com/book/show/51072.Adrian_Mole_and_the_Weapons_of_Mass_Destruction,Adrian Mole and the Weapons of Mass Destruction,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388368386l/51072.jpg,Sue Townsend
8680,https://www.goodreads.com/book/show/10596724-horde,Horde,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362287692l/10596724.jpg,Ann Aguirre
8681,https://www.goodreads.com/book/show/21873331-if-i-stay-collection,If I Stay Collection,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441837844l/21873331._SX318_.jpg,Gayle Forman
8682,https://www.goodreads.com/book/show/13030110-all-you-zombies,All You Zombies,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338513108l/13030110.jpg,Robert A. Heinlein
8683,https://www.goodreads.com/book/show/7108725-start-with-why,Start with Why: How Great Leaders Inspire Everyone to Take Action,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360936414l/7108725.jpg,Simon Sinek
8684,https://www.goodreads.com/book/show/21422225-the-queen-of-all-that-dies,The Queen of All that Dies,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577443874l/21422225.jpg,Laura Thalassa
8685,https://www.goodreads.com/book/show/20561849-reign,Reign,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410878617l/20561849.jpg,Chanda Hahn
8686,https://www.goodreads.com/book/show/21469054-cress,Cress,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1603208777l/21469054._SY475_.jpg,Marissa Meyer
8687,https://www.goodreads.com/book/show/10866286-11-22-63,11.22.63,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327878078l/10866286.jpg,Stephen King
8688,https://www.goodreads.com/book/show/22609522-red-notice,"Red Notice: A True Story of High Finance, Murder, and One Man's Fight for Justice",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422848658l/22609522.jpg,Bill Browder
8689,https://www.goodreads.com/book/show/16071764-lean-in,"Lean In: Women, Work, and the Will to Lead",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364250803l/16071764.jpg,"Sheryl Sandberg,Nell Scovell"
8690,https://www.goodreads.com/book/show/32072577-i-am-funny-like-that,I Am Funny Like That: A Funny Look At Life,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474239434l/32072577._SY475_.jpg,Helen C. Escott
8691,https://www.goodreads.com/book/show/29749098-catwoman,Catwoman: Soulstealer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511802940l/29749098.jpg,Sarah J. Maas
8692,https://www.goodreads.com/book/show/30969076-nevernight,Nevernight,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1467940475l/30969076.jpg,Jay Kristoff
8693,https://www.goodreads.com/book/show/24468673-the-lightning-struck-heart,The Lightning-Struck Heart,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434402683l/24468673._SY475_.jpg,T.J. Klune
8694,https://www.goodreads.com/book/show/21428058-lovers-like-us,Lovers Like Us,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1506799293l/21428058._SY475_.jpg,"Krista Ritchie,Becca Ritchie"
8695,https://www.goodreads.com/book/show/44946285-what-you-are-not-being-told-about-vaccines,What You Are Not Being Told About Vaccines: Find out now Before it's too Late... Welcome to the Year of Truth 2019,,Sharon Storm
8696,https://www.goodreads.com/book/show/82896.The_Education_of_Henry_Adams,The Education of Henry Adams,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1315117472l/82896.jpg,Henry Adams
8697,https://www.goodreads.com/book/show/267478.Lamb_in_His_Bosom,Lamb in His Bosom,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347404744l/267478.jpg,"Caroline   Miller,Elizabeth Fox-Genovese"
8698,https://www.goodreads.com/book/show/6588.The_Big_Bad_Wolf,The Big Bad Wolf,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388328154l/6588.jpg,James Patterson
8699,https://www.goodreads.com/book/show/293595.Chicka_Chicka_Boom_Boom,Chicka Chicka Boom Boom,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348384871l/293595.jpg,"Bill Martin Jr.,John Archambault,Lois Ehlert"
8700,https://www.goodreads.com/book/show/4453371-kitty-and-the-dead-man-s-hand,Kitty and the Dead Man's Hand,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428234449l/4453371.jpg,Carrie Vaughn
8701,https://www.goodreads.com/book/show/351198.The_Ringed_Castle,The Ringed Castle,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399601686l/351198.jpg,Dorothy Dunnett
8702,https://www.goodreads.com/book/show/534255.Autobiography_of_a_Face,Autobiography of a Face,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386921470l/534255.jpg,Lucy Grealy
8703,https://www.goodreads.com/book/show/6098691-divine-misdemeanors,Divine Misdemeanors,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327878336l/6098691.jpg,Laurell K. Hamilton
8704,https://www.goodreads.com/book/show/1840934.My_Swordhand_is_Singing,My Swordhand is Singing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348601974l/1840934.jpg,Marcus Sedgwick
8705,https://www.goodreads.com/book/show/95573.Hart_s_Hope,Hart's Hope,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380592160l/95573.jpg,Orson Scott Card
8706,https://www.goodreads.com/book/show/68513.Warlord,Warlord,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431536617l/68513._SY475_.jpg,Elizabeth Vaughan
8707,https://www.goodreads.com/book/show/7706102,ضحك مجروح,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1265562826l/7706102.jpg,بلال فضل Belal Fadl
8708,https://www.goodreads.com/book/show/900.The_Game,The Game: Penetrating the Secret Society of Pickup Artists,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410129471l/900.jpg,Neil Strauss
8709,https://www.goodreads.com/book/show/223462.Gods_in_Alabama,Gods in Alabama,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441072120l/223462._SY475_.jpg,Joshilyn Jackson
8710,https://www.goodreads.com/book/show/608368.My_Feudal_Lord,My Feudal Lord,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431067415l/608368.jpg,"Tehmina Durrani,William Hoffer,Marilyn Hoffer"
8711,https://www.goodreads.com/book/show/63580.Message_from_Nam,Message from Nam,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338388165l/63580.jpg,Danielle Steel
8712,https://www.goodreads.com/book/show/425123.Gone_Baby_Gone,"Gone, Baby, Gone",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388234938l/425123.jpg,Dennis Lehane
8713,https://www.goodreads.com/book/show/144773.Contest,Contest,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311984048l/144773.jpg,Matthew Reilly
8714,https://www.goodreads.com/book/show/220334.La_Gloire_de_mon_p_re,La Gloire de mon père,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1332596026l/220334.jpg,Marcel Pagnol
8715,https://www.goodreads.com/book/show/10150892-it-s-all-relative,It's All Relative,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1294454938l/10150892.jpg,S.C. Stephens
8716,https://www.goodreads.com/book/show/5559.Jack,Jack: Straight from the Gut,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1297699934l/5559.jpg,"Jack Welch,John A. Byrne,Mike Barnicle"
8717,https://www.goodreads.com/book/show/10184345-ashes-of-honor,Ashes of Honor,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333382143l/10184345.jpg,Seanan McGuire
8718,https://www.goodreads.com/book/show/323455.De_Profundis,De Profundis,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312003472l/323455.jpg,"Oscar Wilde,George Arthur Lareau,Luca Scarlini"
8719,https://www.goodreads.com/book/show/13547289-tales-from-a-not-so-smart-miss-know-it-all,Tales from a Not-So-Smart Miss Know-It-All,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370064645l/13547289.jpg,Rachel Renée Russell
8720,https://www.goodreads.com/book/show/10092.Sea_of_Silver_Light,Sea of Silver Light,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587631380l/10092._SX318_.jpg,Tad Williams
8721,https://www.goodreads.com/book/show/16301336-double-crossed,Double Crossed: A Spies and Thieves Story,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355157255l/16301336.jpg,Ally Carter
8722,https://www.goodreads.com/book/show/17839197-she-is-not-invisible,She Is Not Invisible,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1537717122l/17839197.jpg,Marcus Sedgwick
8723,https://www.goodreads.com/book/show/16074809-letting-ana-go,Letting Ana Go,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363611123l/16074809.jpg,Anonymous
8724,https://www.goodreads.com/book/show/18718218-love-the-zombie-apocalypse,Love & the Zombie Apocalypse,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382793293l/18718218.jpg,"Chelsea Luna,Chelsea Bellingeri"
8725,https://www.goodreads.com/book/show/3650626,الجواب الكافي لمن سأل عن الدواء الشافي,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1281761186l/3650626.jpg,"Ibn Qayyim al-Jawziyya,ابن قيم الجوزية,صالح أحمد الشامي"
8726,https://www.goodreads.com/book/show/1711463.Nunt_n_cer,Nuntă în cer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1201699667l/1711463.jpg,Mircea Eliade
8727,https://www.goodreads.com/book/show/285825.Divided_Kingdom,Divided Kingdom,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320445196l/285825.jpg,Rupert Thomson
8728,https://www.goodreads.com/book/show/16112083-p-deme-lo-que-quieras,Pídeme lo que quieras,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351353818l/16112083.jpg,Megan Maxwell
8729,https://www.goodreads.com/book/show/53423.Cronopios_and_Famas,Cronopios and Famas,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388302190l/53423.jpg,"Julio Cortázar,Paul Blackburn,Ελένη Χαρατσή"
8730,https://www.goodreads.com/book/show/18079728-a-tale-for-the-time-being,A Tale for the Time Being,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375060355l/18079728.jpg,"Ruth Ozeki,Ruth Ozeki"
8731,https://www.goodreads.com/book/show/18693656-a-long-time-gone,A Long Time Gone,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385967031l/18693656.jpg,Karen   White
8732,https://www.goodreads.com/book/show/24935412-fear-me,Fear Me,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1423946283l/24935412.jpg,B.B. Reid
8733,https://www.goodreads.com/book/show/25681160-the-good-the-bad-and-the-bullied,"The Good, The Bad, And The Bullied",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433665605l/25681160.jpg,Rubix Cube 89201
8734,https://www.goodreads.com/book/show/33396914-assassin-s-quest,Assassin's Quest,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481883253l/33396914._SY475_.jpg,Robin Hobb
8735,https://www.goodreads.com/book/show/21702347-prince-william,Prince William (at Olympics 2012),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406913312l/21702347.jpg,Mike Scantlebury
8736,https://www.goodreads.com/book/show/18659623-through-the-woods,Through the Woods,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414845473l/18659623.jpg,Emily Carroll
8737,https://www.goodreads.com/book/show/34146782-my-grandmother-s-hands,My Grandmother's Hands: Racialized Trauma and the Mending of Our Bodies and Hearts,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1489155853l/34146782.jpg,Resmaa Menakem
8738,https://www.goodreads.com/book/show/36603432-louboutins-lattes-live-tv,"Louboutins, Lattes & Live TV",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510811597l/36603432.jpg,Miriam Sawan
8739,https://www.goodreads.com/book/show/33128934-stillhouse-lake,Stillhouse Lake,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495714483l/33128934.jpg,Rachel Caine
8740,https://www.goodreads.com/book/show/39912571-100-common-sense-policies-to-make-britain-great-again,100 Common Sense Policies to make BRITAIN GREAT again,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524409820l/39912571._SY475_.jpg,Karl Wiggins
8741,https://www.goodreads.com/book/show/40721364-the-importance-of-being-wild,The Importance of Being Wild,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530743045l/40721364._SY475_.jpg,J.J. Sorel
8742,https://www.goodreads.com/book/show/114143.The_Reef,The Reef,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309201310l/114143.jpg,Nora Roberts
8743,https://www.goodreads.com/book/show/149667.HMS_Ulysses,HMS Ulysses,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348300733l/149667.jpg,Alistair MacLean
8744,https://www.goodreads.com/book/show/184657.Memorial_Day,Memorial Day,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172522994l/184657._SY475_.jpg,Vince Flynn
8745,https://www.goodreads.com/book/show/32102.Venetia,Venetia,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531460508l/32102._SY475_.jpg,Georgette Heyer
8746,https://www.goodreads.com/book/show/1001896.The_Real_Mother_Goose,The Real Mother Goose,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439507704l/1001896._SX318_.jpg,Blanche Fisher Wright
8747,https://www.goodreads.com/book/show/24779.The_Castle_of_Llyr,The Castle of Llyr,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405714238l/24779.jpg,Lloyd Alexander
8748,https://www.goodreads.com/book/show/6223474-deadly-little-lies,Deadly Little Lies,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348371261l/6223474.jpg,Laurie Faria Stolarz
8749,https://www.goodreads.com/book/show/289681.Lily_s_Crossing,Lily's Crossing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320407616l/289681.jpg,Patricia Reilly Giff
8750,https://www.goodreads.com/book/show/18956.Homicide,Homicide: A Year on the Killing Streets,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432402772l/18956._SY475_.jpg,David Simon
8751,https://www.goodreads.com/book/show/7557653-splitterherz,Splitterherz,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1263579318l/7557653.jpg,Bettina Belitz
8752,https://www.goodreads.com/book/show/560635.Ozma_of_Oz,Ozma of Oz,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349717003l/560635.jpg,"L. Frank Baum,John R. Neill"
8753,https://www.goodreads.com/book/show/133497.The_Whale_Rider,The Whale Rider,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388518650l/133497.jpg,Witi Ihimaera
8754,https://www.goodreads.com/book/show/294924.A_Song_for_Summer,A Song for Summer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311649251l/294924.jpg,Eva Ibbotson
8755,https://www.goodreads.com/book/show/6464448,معالم في الطريق,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1262036830l/6464448.jpg,"Sayed Qutb,سيد قطب"
8756,https://www.goodreads.com/book/show/25422.The_Loop,The Loop,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488054496l/25422._SX318_.jpg,Nicholas Evans
8757,https://www.goodreads.com/book/show/484667.When_the_Devil_Holds_the_Candle,When the Devil Holds the Candle,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328833284l/484667.jpg,"Karin Fossum,Felicity David"
8758,https://www.goodreads.com/book/show/10243089,صديقي الله,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1295252549l/10243089.jpg,زياد الرحباني
8759,https://www.goodreads.com/book/show/12280500-conqueror,Conqueror,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317235494l/12280500.jpg,Conn Iggulden
8760,https://www.goodreads.com/book/show/16161787-finding-june,Finding June,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360655278l/16161787.jpg,Shannen Crane Camp
8761,https://www.goodreads.com/book/show/34284.The_Chronicles_of_Chrestomanci_Vol_1,"The Chronicles of Chrestomanci, Volume 1",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1300013617l/34284.jpg,Diana Wynne Jones
8762,https://www.goodreads.com/book/show/1219949.The_Gift_of_Rain,The Gift of Rain,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328494577l/1219949.jpg,Tan Twan Eng
8763,https://www.goodreads.com/book/show/6909334,القوقعة: يوميات متلصص,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1253915924l/6909334.jpg,مصطفى خليفة
8764,https://www.goodreads.com/book/show/17314410-beauty-from-surrender,Beauty from Surrender,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367294723l/17314410.jpg,Georgia Cates
8765,https://www.goodreads.com/book/show/10088913,مخطوطة بن إسحاق: مدينة الموتى,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1293877585l/10088913.jpg,حسن الجندي
8766,https://www.goodreads.com/book/show/1484848.Jip_en_Janneke,Jip en Janneke,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1253453723l/1484848.jpg,"Annie M.G. Schmidt,Fiep Westendorp"
8767,https://www.goodreads.com/book/show/17557913-the-farm,The Farm,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391017911l/17557913.jpg,Tom Rob Smith
8768,https://www.goodreads.com/book/show/3001512-wesley-the-owl,Wesley the Owl: The Remarkable Love Story of an Owl and His Girl,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431654592l/3001512._SY475_.jpg,Stacey O'Brien
8769,https://www.goodreads.com/book/show/18309803-unmade,Unmade,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392937998l/18309803.jpg,Sarah Rees Brennan
8770,https://www.goodreads.com/book/show/22616635-puddle-jumping,Puddle Jumping,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404329003l/22616635.jpg,Amber L.  Johnson
8771,https://www.goodreads.com/book/show/13602234-scarlet,Scarlet,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389529105l/13602234.jpg,Marissa Meyer
8772,https://www.goodreads.com/book/show/20758103-the-ask-and-the-answer,The Ask and the Answer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534502975l/20758103._SY475_.jpg,Patrick Ness
8773,https://www.goodreads.com/book/show/23355220-the-leopard,The Leopard,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1413045306l/23355220.jpg,Jo Nesbø
8774,https://www.goodreads.com/book/show/35225043-western-song,Western Song,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498165186l/35225043._SY475_.jpg,Leigh Podgorski
8775,https://www.goodreads.com/book/show/37807907-the-chronicles-of-neffie,The Chronicles of Neffie,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517596324l/37807907._SY475_.jpg,A.L. Gibson
8776,https://www.goodreads.com/book/show/40210463-the-lost-years-of-billy-battles,The Lost Years of Billy Battles (Finding Billy Battles Trilogy #3),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527269295l/40210463._SX318_.jpg,Ronald E. Yates
8777,https://www.goodreads.com/book/show/7898.Betsy_and_Joe,Betsy and Joe,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442805412l/7898._SX318_.jpg,"Maud Hart Lovelace,Vera Neville"
8778,https://www.goodreads.com/book/show/2905549,ماذا خسر العالم بانحطاط المسلمين,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1234291062l/2905549.jpg,"أبو الحسن علي الندوي,محمد يوسف موسى"
